cod_familiar_fam;n_pessoas_fam;qtd_pessoas_domic_fam
5844123476;3;3.0
5844126220;1;1.0
5844127978;3;3.0
5844231449;4;4.0
5844325265;1;1.0
5844329090;5;5.0
5844360923;4;4.0
5844438388;1;1.0
5844476395;4;4.0
5844526325;6;6.0
5844562712;6;4.0
5844574648;3;3.0
5844780701;2;2.0
5844942892;2;2.0
5845059658;3;3.0
5845097231;1;1.0
5845145147;4;3.0
5845189519;2;2.0
5845249783;3;2.0
5845267501;1;1.0
5845313465;3;3.0
5845319820;2;2.0
5845331013;2;2.0
5845372984;2;2.0
5845380731;2;1.0
5845408849;2;2.0
5845431077;3;3.0
5845437865;4;4.0
5845495555;7;5.0
5845586780;4;4.0
5845621100;3;3.0
5845668751;1;1.0
5845825954;3;3.0
5845908574;1;1.0
5845979323;3;3.0
5846030610;2;3.0
5846080987;3;3.0
5846155316;4;1.0
5846172326;1;1.0
5846266819;5;3.0
5846351840;1;1.0
5846475060;3;3.0
5846478328;1;1.0
5846508685;2;2.0
5846597769;4;3.0
5846601111;4;3.0
5846646727;3;2.0
5846652611;3;3.0
5846660630;4;4.0
5856479416;1;1.0
5856483529;4;4.0
5856497589;2;2.0
5856537041;4;4.0
5856547608;2;2.0
5856653890;2;2.0
5856906187;3;3.0
5856911342;4;4.0
5856950917;4;2.0
5856953932;3;3.0
5857134803;5;5.0
5857167574;1;1.0
5857361621;3;3.0
5857373980;1;1.0
5857377463;3;2.0
5857406587;5;4.0
5857477417;2;1.0
5857542251;1;1.0
5857561809;2;3.0
5857570468;1;1.0
5846686354;4;4.0
5846733530;2;2.0
5846961754;2;2.0
5847204590;3;3.0
5847243570;2;1.0
5847374593;1;
5847805322;4;1.0
5847835906;2;2.0
5848191450;1;1.0
5848670501;4;4.0
5848718130;1;1.0
5848737193;2;2.0
5848786569;2;2.0
5848795398;6;5.0
5848828903;5;5.0
5848906645;4;4.0
5848937958;5;4.0
5848990921;3;2.0
5849002448;4;2.0
5849014705;2;2.0
5849016821;3;3.0
5849117857;3;3.0
5849163026;3;2.0
5849194410;1;1.0
5849337466;2;1.0
5849354719;2;2.0
5849412697;1;1.0
5849451595;4;4.0
5849516042;1;2.0
5849531866;3;3.0
5849572384;2;1.0
5849592067;3;3.0
5849600779;2;2.0
5849655409;3;3.0
5849715240;1;1.0
5849739505;3;3.0
5849755209;1;1.0
5849762167;2;1.0
5849780220;2;2.0
5849806989;3;3.0
5849852409;2;2.0
5849871292;2;2.0
5849882731;4;3.0
5849922970;2;2.0
5849951806;3;3.0
5849962921;1;1.0
5849974261;2;2.0
5849976043;3;3.0
5849995005;5;3.0
5850039805;4;4.0
5850127259;3;3.0
5850131604;4;4.0
5850143610;3;3.0
5850212280;2;2.0
5850304215;3;3.0
5850332774;2;2.0
5850384146;4;5.0
5850446940;3;3.0
5850557776;2;2.0
5850566171;1;1.0
5850580590;1;1.0
5850599428;2;1.0
5850685693;3;2.0
5850686401;3;3.0
5850807985;1;1.0
5850832904;2;2.0
5850852000;2;2.0
5850948708;1;1.0
5850959220;1;1.0
5850974458;2;2.0
5851044411;1;1.0
5851071060;2;2.0
5851082690;3;3.0
5851095245;1;1.0
5851120614;2;2.0
5851262168;4;3.0
5851307609;1;1.0
5851375019;5;4.0
5851508183;3;3.0
5851567279;3;3.0
5851597771;2;2.0
5851700700;2;2.0
5851729198;1;1.0
5851783133;3;3.0
5851872403;4;4.0
5851935413;2;2.0
5851954205;1;1.0
5852019003;2;1.0
5852098981;4;1.0
5852332259;3;3.0
5852405744;1;1.0
5852431079;4;6.0
5852458350;1;1.0
5852492701;4;4.0
5852516570;1;1.0
5852559970;3;2.0
5852587753;1;1.0
5852770108;4;4.0
5852920517;2;1.0
5852957518;2;2.0
5853173561;2;2.0
5853179250;3;1.0
5853242121;1;1.0
5853250574;1;1.0
5853284398;2;1.0
5853546341;2;2.0
5853742108;2;2.0
5854148234;5;5.0
5854289300;3;3.0
5854327244;4;4.0
5854417669;1;1.0
5854448467;2;2.0
5854448629;2;2.0
5854455242;4;4.0
5854458853;7;7.0
5854540517;5;5.0
5854563053;3;3.0
5854571234;4;3.0
5854591855;1;1.0
5854595923;1;1.0
5854606046;2;1.0
5854681765;3;3.0
5854690160;5;3.0
5854730561;2;2.0
5854770270;4;4.0
5854792834;2;2.0
5854933403;1;1.0
5854991446;3;3.0
5855035166;3;1.0
5855174441;2;2.0
5855191109;4;4.0
5855208877;3;3.0
5855231348;2;2.0
5855303357;3;2.0
5855907538;4;4.0
5855926834;1;1.0
5856004736;4;2.0
5856038126;1;1.0
5856082613;4;4.0
5856115210;3;2.0
5856151364;3;2.0
5856175387;2;1.0
5856239296;2;2.0
5856295609;1;1.0
5856323246;3;3.0
5856327152;1;1.0
5856354559;1;1.0
5856356683;3;3.0
5856360362;2;2.0
5856406702;3;3.0
5856409396;3;3.0
5856436520;1;1.0
5856436601;2;2.0
5856449266;1;1.0
5856464656;3;2.0
5857632595;2;2.0
5857659957;3;2.0
5857691419;1;5.0
5857692571;1;1.0
5857738156;1;1.0
5857753201;1;1.0
5857843707;1;1.0
5857893470;1;1.0
5857895685;3;3.0
5857900603;2;2.0
5857900867;2;2.0
5857917832;3;2.0
5858015417;4;4.0
5858048420;3;3.0
5858048773;3;3.0
5858156665;1;1.0
5858281133;1;1.0
5858289703;2;2.0
5866147700;4;2.0
5866340100;3;2.0
5866355728;1;1.0
5866455358;2;2.0
5866560577;1;1.0
5866594633;3;2.0
5866678900;1;1.0
5866741105;4;4.0
5866772914;3;3.0
5866799790;4;4.0
5866815150;5;5.0
5866927624;5;5.0
5867000486;2;2.0
5867017613;2;2.0
5867019748;5;5.0
5867056007;1;1.0
5867154440;2;2.0
5867161307;2;2.0
5867186997;2;2.0
5867266168;5;4.0
5867345700;2;2.0
5867380378;2;2.0
5867382311;5;4.0
5867503712;4;3.0
5867575110;3;3.0
5880225437;3;3.0
5880228886;2;2.0
5880248992;2;2.0
5880287114;6;6.0
5880326209;4;4.0
5858344232;1;1.0
5858345808;3;2.0
5858441432;2;2.0
5858442161;4;4.0
5858594000;2;2.0
5858604595;3;3.0
5858616330;1;1.0
5858830099;2;2.0
5858866107;1;1.0
5858884342;1;1.0
5858973523;3;2.0
5859117701;4;4.0
5859184069;3;3.0
5859267517;4;4.0
5859301987;1;1.0
5859313055;3;2.0
5859328168;1;1.0
5859495498;5;4.0
5859547803;3;2.0
5859582706;1;1.0
5859646534;3;3.0
5859747306;3;3.0
5859793405;4;3.0
5859831439;4;4.0
5859843364;2;2.0
5859925840;5;5.0
5860039832;4;2.0
5860060955;2;2.0
5860178956;3;2.0
5860222440;3;3.0
5860276370;4;4.0
5860284128;4;4.0
5860286686;2;2.0
5860317310;2;2.0
5860356722;2;2.0
5860434111;4;4.0
5860448333;3;2.0
5860451555;1;1.0
5860455704;4;4.0
5860470185;1;1.0
5860475225;4;4.0
5860489366;3;2.0
5860525699;3;3.0
5860548125;7;6.0
5860730004;2;2.0
5860819684;3;2.0
5860840101;3;3.0
5860844603;2;2.0
5860858310;5;4.0
5860867573;1;4.0
5860868111;4;4.0
5860888147;2;2.0
5860958455;3;3.0
5860991312;5;5.0
5861009708;3;3.0
5861013730;3;3.0
5861116202;1;1.0
5861121036;5;3.0
5861200920;2;2.0
5861206023;5;4.0
5861287783;4;4.0
5861295026;7;6.0
5861349304;2;2.0
5861592403;2;2.0
5861805083;4;2.0
5861834776;2;2.0
5861889597;4;4.0
5861988145;4;4.0
5862041990;3;3.0
5862045040;2;2.0
5862117806;1;1.0
5862164642;3;3.0
5862231773;1;1.0
5862253661;3;2.0
5862381740;1;1.0
5862604553;3;2.0
5862683402;6;6.0
5862720898;1;1.0
5862805109;2;2.0
5862849408;2;2.0
5862898794;3;4.0
5862940316;4;4.0
5863150122;3;3.0
5863169907;3;4.0
5863262940;2;1.0
5863310260;5;4.0
5863347260;5;5.0
5863370165;3;2.0
5863374748;2;2.0
5863429585;4;4.0
5863445190;5;5.0
5863599235;2;1.0
5863634596;1;1.0
5863668148;1;1.0
5863670800;2;2.0
5863724404;4;4.0
5863750820;5;3.0
5863772808;2;2.0
5863881259;1;1.0
5863993995;2;2.0
5864006211;3;3.0
5864025003;4;4.0
5864039497;1;1.0
5864074640;2;2.0
5864087467;5;5.0
5864103926;2;2.0
5864117986;5;4.0
5864128325;2;2.0
5864146226;2;2.0
5864152978;2;2.0
5864232149;3;5.0
5864402249;2;1.0
5864474401;1;1.0
5864477923;3;3.0
5864597740;4;3.0
5864646032;2;2.0
5864781240;2;2.0
5864835005;5;4.0
5865098870;1;1.0
5865127560;1;1.0
5865139223;6;5.0
5865212834;3;3.0
5865231979;3;3.0
5865481657;3;3.0
5865511076;3;2.0
5865593706;2;2.0
5865630407;3;3.0
5865664492;2;2.0
5865693247;3;3.0
5865742043;3;3.0
5865841530;1;1.0
5865916130;4;1.0
5865964100;1;1.0
5865996657;1;1.0
5866013509;1;1.0
5866074630;2;2.0
5866091992;3;3.0
5867670376;2;2.0
5867817490;4;4.0
5867820440;1;1.0
5867870111;4;4.0
5867886700;2;2.0
5868012780;4;3.0
5868014138;2;3.0
5868198271;2;2.0
5868255410;2;2.0
5868298497;3;2.0
5868338383;2;2.0
5868348265;3;2.0
5868413180;3;3.0
5868450973;1;1.0
5868460260;4;3.0
5868500580;3;3.0
5868614402;2;2.0
5868647335;3;3.0
5868685857;3;2.0
5868696387;3;3.0
5868722132;5;2.0
5868740629;2;2.0
5868762606;1;1.0
5868765702;3;3.0
5868889266;1;1.0
5868905482;4;4.0
5868941101;2;2.0
5869056349;2;1.0
5869093627;7;4.0
5869143314;3;3.0
5869144477;2;2.0
5869195381;3;3.0
5869310741;4;4.0
5869484731;2;2.0
5869514746;3;3.0
5869575532;3;3.0
5869686016;1;1.0
5869723310;5;3.0
5869739586;3;1.0
5869784611;2;2.0
5869814200;1;1.0
5869876494;2;2.0
5870088224;2;2.0
5870091101;1;1.0
5870211875;4;4.0
5870223881;1;1.0
5870291534;1;1.0
5870325374;5;5.0
5870413311;4;4.0
5870445191;2;2.0
5870550653;3;3.0
5870806801;1;1.0
5870928230;2;2.0
5871008186;1;1.0
5871012108;2;2.0
5871022332;4;4.0
5871097774;4;2.0
5871154409;4;3.0
5871174604;3;2.0
5871212204;2;1.0
5871289509;3;3.0
5871299482;2;2.0
5871489699;1;1.0
5871575188;4;4.0
5871731902;1;1.0
5871738079;2;2.0
5871793762;5;5.0
5871824234;1;1.0
5871847102;2;1.0
5871900860;2;2.0
5871985084;4;4.0
5872089104;3;3.0
5872115121;4;4.0
5872286368;5;5.0
5872440898;2;2.0
5872633262;4;4.0
5872844719;2;2.0
5872867840;1;1.0
5872928734;3;3.0
5872983328;2;2.0
5872983751;1;1.0
5873058431;1;1.0
5873064083;2;2.0
5873108986;3;3.0
5873172560;3;2.0
5873200017;2;1.0
5874779620;1;1.0
5876705764;1;
5876870293;5;5.0
5876901199;1;1.0
5876943517;2;2.0
5876971561;3;3.0
5876992992;1;1.0
5877032704;3;3.0
5877077635;2;2.0
5877144170;4;5.0
5877188542;3;3.0
5877226908;2;2.0
5877237004;5;4.0
5877292609;1;1.0
5877332503;1;1.0
5877508555;2;2.0
5877522116;1;1.0
5877534718;6;5.0
5877561103;4;4.0
5877561871;3;3.0
5877601687;1;1.0
5877682237;2;2.0
5877891820;5;5.0
5877929305;4;4.0
5877931040;1;1.0
5878035332;4;4.0
5878270170;3;4.0
5878273276;2;2.0
5878305224;2;2.0
5878310309;2;2.0
5878318717;2;2.0
5878326817;2;2.0
5878352141;3;2.0
5878356805;2;2.0
5878433818;3;2.0
5878472120;1;1.0
5878473011;5;5.0
5878487314;3;4.0
5878516861;2;2.0
5878649900;3;2.0
5878712881;4;4.0
5878766701;3;2.0
5878794080;2;2.0
5878825902;2;1.0
5878850338;1;1.0
5878882531;2;2.0
5879112128;2;1.0
5879210138;2;2.0
5879235203;3;2.0
5879288676;3;3.0
5879376451;3;2.0
5879382770;1;1.0
5879427200;3;4.0
5879631400;6;6.0
5879674983;1;1.0
5879681173;5;5.0
5879820556;7;6.0
5879829421;4;4.0
5879899632;1;1.0
5879903257;1;1.0
5879982459;3;3.0
5880028526;3;2.0
5880111342;3;3.0
5880159035;3;3.0
5880161609;1;1.0
5880175405;1;1.0
5880205592;3;3.0
5880347036;1;1.0
5880364470;4;4.0
5880411494;4;3.0
5880415724;3;2.0
5880464695;3;3.0
5880739465;1;1.0
5880747727;4;4.0
5880756807;2;2.0
5880835006;3;2.0
5889236806;3;2.0
5889251368;1;1.0
5889251872;4;4.0
5889268767;2;2.0
5889386026;3;2.0
5889386530;2;2.0
5889548964;1;1.0
5889556398;1;1.0
5889641662;5;3.0
5889657747;5;3.0
5889674242;1;1.0
5889745603;2;2.0
5889762451;2;2.0
5889776320;1;1.0
5889812300;1;1.0
5889881973;5;5.0
5889965999;3;1.0
5890111973;3;2.0
5890123556;3;3.0
5890170473;1;1.0
5890190660;2;2.0
5890201883;1;1.0
5890236245;1;1.0
5890269330;1;1.0
5890315706;2;1.0
5890316001;1;1.0
5890316788;3;3.0
5890374630;4;3.0
5890381687;1;1.0
5890387960;3;2.0
5890389157;2;1.0
5890393189;3;2.0
5890475401;3;3.0
5880848590;3;3.0
5880864529;3;3.0
5880913163;3;3.0
5880918041;2;1.0
5881006844;1;4.0
5881031369;3;3.0
5881034708;5;5.0
5881167694;2;2.0
5881240871;1;1.0
5881309073;2;2.0
5881407164;1;1.0
5881408802;2;2.0
5881437748;1;1.0
5881546016;5;3.0
5881566980;3;3.0
5881633091;4;4.0
5881638301;3;2.0
5881663160;4;4.0
5881775201;2;2.0
5881825241;4;4.0
5881827708;2;2.0
5881930118;3;3.0
5881938364;2;2.0
5881978153;2;2.0
5881981960;2;2.0
5882014131;3;3.0
5882111412;3;1.0
5882114276;2;2.0
5882125049;3;1.0
5882141591;4;4.0
5882365864;3;2.0
5882428297;5;5.0
5882462126;4;2.0
5882488516;3;3.0
5882516153;2;2.0
5882587174;3;3.0
5882693101;2;2.0
5882971608;2;2.0
5883015743;5;5.0
5883068359;3;3.0
5883069401;4;4.0
5883115705;1;1.0
5883200133;3;2.0
5883227333;5;4.0
5883229387;2;2.0
5883250580;4;4.0
5883318649;1;1.0
5883357202;4;3.0
5883374204;6;6.0
5883399622;2;2.0
5883419674;5;4.0
5883442064;2;2.0
5883477364;1;1.0
5883534422;2;2.0
5883595480;4;4.0
5883663745;3;3.0
5883671926;1;1.0
5883682960;2;2.0
5883723829;1;1.0
5883744745;2;2.0
5883771122;3;3.0
5883859135;1;1.0
5883875335;3;2.0
5883958702;3;3.0
5883984622;4;4.0
5884179120;2;2.0
5884361270;1;1.0
5884433441;1;1.0
5884584652;1;1.0
5884712162;4;3.0
5884746903;9;7.0
5884854625;2;2.0
5884860862;2;2.0
5885011079;4;4.0
5885036810;3;3.0
5885136440;3;3.0
5885242127;5;4.0
5885361649;1;1.0
5885391807;4;3.0
5885409609;5;5.0
5885450153;4;3.0
5885464537;2;2.0
5885487669;1;1.0
5885493987;1;1.0
5885580103;1;1.0
5885587531;6;6.0
5885604568;3;3.0
5885648263;2;3.0
5885801126;2;2.0
5885804303;1;1.0
5885815186;1;1.0
5885936056;2;3.0
5886012923;2;2.0
5886019421;1;1.0
5886041605;4;3.0
5886092854;2;2.0
5886328645;1;
5886381619;4;4.0
5886511768;2;2.0
5886549226;3;3.0
5886571230;2;2.0
5886633286;2;2.0
5886676414;3;3.0
5886989978;2;2.0
5887016701;2;2.0
5887257814;2;2.0
5887319860;3;3.0
5887412054;4;4.0
5887451629;4;3.0
5887532386;1;1.0
5887548118;2;2.0
5887589736;4;4.0
5887622458;3;3.0
5887641240;3;6.0
5887780525;2;1.0
5887906995;2;2.0
5888083186;5;5.0
5888118583;2;2.0
5888207845;3;2.0
5888214205;4;4.0
5888330370;1;1.0
5888330884;3;2.0
5888431052;3;3.0
5888449261;3;3.0
5888528307;1;1.0
5888531359;4;4.0
5888655678;4;3.0
5888658502;1;1.0
5888723509;3;3.0
5888743100;2;2.0
5888780308;5;3.0
5888954403;1;1.0
5888985970;5;3.0
5889130650;3;3.0
5889139797;1;1.0
5890476637;2;2.0
5890697722;2;2.0
5890723235;1;1.0
5890740911;3;3.0
5890834576;4;4.0
5890849760;4;3.0
5890873202;3;3.0
5891029316;4;4.0
5891081156;3;1.0
5891163209;3;3.0
5891328496;1;1.0
5891343452;3;4.0
5891369508;2;2.0
5898912789;1;
5899236680;2;2.0
5899299258;1;1.0
5899319380;2;2.0
5899378123;1;1.0
5899480165;4;4.0
5899590009;4;3.0
5899606010;1;1.0
5899743352;2;1.0
5899772450;5;4.0
5899828692;3;3.0
5899830590;5;5.0
5899882808;7;6.0
5899887869;3;3.0
5899998857;3;3.0
5900111385;2;2.0
5900148971;1;1.0
5900184501;6;6.0
5900474771;1;1.0
5900547590;3;3.0
5900618528;3;3.0
5900746011;4;4.0
5900749541;2;2.0
5891429764;3;3.0
5891433362;1;1.0
5891516900;2;2.0
5891565510;5;4.0
5891597632;5;5.0
5891615800;2;2.0
5891682400;4;4.0
5891736772;3;3.0
5891831252;1;1.0
5891968983;1;1.0
5892012638;3;3.0
5892023915;1;1.0
5892043193;5;5.0
5892053822;3;3.0
5892113663;3;2.0
5892167402;4;4.0
5892219739;3;3.0
5892232913;4;3.0
5892271307;3;3.0
5892274080;2;3.0
5892304418;2;2.0
5892351092;1;1.0
5892380947;2;2.0
5892407306;1;1.0
5892505073;4;4.0
5892540499;3;3.0
5892579190;3;3.0
5892590089;1;1.0
5892594076;3;3.0
5892601463;6;4.0
5892609790;2;3.0
5892718140;4;3.0
5892738175;4;4.0
5892749533;3;3.0
5892878422;2;2.0
5892958108;2;2.0
5893039882;2;2.0
5893046315;5;4.0
5893081811;1;1.0
5893157656;1;1.0
5893188454;6;5.0
5893242505;3;3.0
5893375645;1;1.0
5893507061;2;2.0
5893541405;1;1.0
5893644050;3;3.0
5893675606;3;3.0
5893687884;1;1.0
5893746996;2;2.0
5893769007;5;5.0
5893800281;3;3.0
5893840828;2;2.0
5893854020;4;4.0
5893878710;4;3.0
5893888510;2;1.0
5893894405;4;4.0
5893896530;1;1.0
5893936264;1;2.0
5893990803;4;4.0
5894054540;3;3.0
5894078644;4;4.0
5894079101;1;1.0
5894083990;3;3.0
5894229367;2;2.0
5894258898;2;2.0
5894272025;1;1.0
5894290511;3;2.0
5894310563;2;2.0
5894339898;3;4.0
5894371600;2;2.0
5894423171;2;2.0
5894490529;1;1.0
5894512514;2;1.0
5894746264;1;1.0
5894829984;2;2.0
5894853184;2;3.0
5894868700;2;2.0
5894900280;1;1.0
5894933617;2;2.0
5895088228;1;4.0
5895202020;5;5.0
5895232361;4;3.0
5895268390;5;4.0
5895401902;2;2.0
5895610650;1;1.0
5895687792;5;5.0
5895734707;3;2.0
5895737480;5;4.0
5895746128;4;4.0
5895894747;3;2.0
5895931618;1;1.0
5895973299;3;3.0
5896069804;5;5.0
5896360304;3;3.0
5896401868;1;1.0
5896538650;1;1.0
5896566271;3;3.0
5896643012;2;2.0
5896702558;4;3.0
5896735642;2;2.0
5896740727;3;3.0
5896765711;2;2.0
5896817029;3;3.0
5896838026;4;4.0
5896851804;1;1.0
5896854226;2;1.0
5896996799;3;3.0
5896999704;3;3.0
5897007667;3;3.0
5897104271;1;1.0
5897233403;3;3.0
5897292256;3;3.0
5897296324;4;2.0
5897329869;2;1.0
5897359008;2;2.0
5897419507;3;3.0
5897451400;3;3.0
5897470960;3;3.0
5897471509;1;2.0
5897522782;2;2.0
5897539243;3;2.0
5897563543;3;3.0
5897603359;1;1.0
5897652643;3;3.0
5897666512;3;3.0
5897712565;1;1.0
5897803790;3;3.0
5897876088;2;2.0
5897883700;1;1.0
5898004505;4;4.0
5898142142;4;3.0
5898143548;2;2.0
5898174427;2;2.0
5898197125;4;2.0
5898240586;2;2.0
5898256580;3;3.0
5898313052;1;2.0
5898370366;1;1.0
5898425870;2;2.0
5898458964;4;4.0
5898563598;4;4.0
5898609849;4;4.0
5898665080;2;2.0
5898709983;4;4.0
5898742336;2;2.0
5898768726;1;1.0
5898769617;1;1.0
5898793240;3;3.0
5900837408;1;1.0
5900897907;4;4.0
5900901432;2;2.0
5901150732;4;4.0
5901152514;1;1.0
5901235134;4;4.0
5901271521;1;1.0
5901277562;1;1.0
5901282302;2;2.0
5901298217;4;4.0
5901364961;4;4.0
5901375815;3;3.0
5901423135;3;2.0
5901467000;3;3.0
5901492293;4;4.0
5901586948;1;1.0
5901666208;4;4.0
5901751817;3;1.0
5901847253;5;5.0
5901882326;2;2.0
5901958756;6;5.0
5902187516;1;1.0
5902228999;1;1.0
5902247861;5;3.0
5902249481;3;3.0
5902285526;2;2.0
5902363187;3;3.0
5902422612;4;4.0
5902430550;3;4.0
5902503612;4;4.0
5902571537;2;2.0
5902687080;1;1.0
5902706645;2;2.0
5902743680;4;3.0
5902901421;4;3.0
5903057519;3;2.0
5903392814;2;2.0
5903399908;2;2.0
5903413676;2;2.0
5903499619;2;2.0
5903538029;2;2.0
5903580220;2;2.0
5903584721;4;4.0
5903594956;2;3.0
5903597548;5;4.0
5903897932;1;1.0
5903971920;2;2.0
5903976301;1;1.0
5904016611;4;4.0
5904138563;3;2.0
5904289260;4;4.0
5904304676;2;2.0
5904321252;1;1.0
5904376073;1;5.0
5904401957;2;1.0
5904515707;2;2.0
5904524790;4;2.0
5904545959;4;4.0
5904553897;2;2.0
5904585900;3;4.0
5904658800;2;2.0
5904716273;2;2.0
5904885032;5;5.0
5905145989;4;4.0
5905587302;1;2.0
5905727252;3;3.0
5905746982;1;1.0
5905755973;2;2.0
5905847070;1;1.0
5905931020;1;1.0
5906016449;5;5.0
5906211730;2;2.0
5906223665;3;3.0
5906322990;3;3.0
5906464190;2;2.0
5906615075;2;2.0
5906626786;2;2.0
5906678077;3;3.0
5906680306;5;5.0
5906725172;1;1.0
5906736026;3;3.0
5906778535;1;1.0
5906852441;4;4.0
5906946934;5;4.0
5906954953;2;2.0
5907075660;4;4.0
5907133708;3;2.0
5907136200;1;1.0
5907170654;1;2.0
5907328460;2;2.0
5907428929;3;3.0
5907479086;3;3.0
5907656395;3;3.0
5918546430;1;1.0
5918579796;5;5.0
5918755357;1;1.0
5918881301;3;3.0
5918975128;4;3.0
5919001224;4;4.0
5919014474;4;4.0
5919076070;4;3.0
5919094486;1;
5919142715;4;3.0
5919413174;3;3.0
5919591439;1;1.0
5919651865;2;2.0
5919730064;2;2.0
5919784407;4;3.0
5919835915;1;1.0
5919864850;2;2.0
5919914971;2;1.0
5920085258;2;1.0
5920133406;1;1.0
5920233117;2;2.0
5907837349;3;3.0
5907893338;4;3.0
5907985615;1;1.0
5908074802;1;1.0
5908317713;3;4.0
5908322040;6;6.0
5908353434;4;4.0
5908361534;3;3.0
5908439908;6;5.0
5908447846;4;7.0
5908462306;1;1.0
5908638943;4;4.0
5909090968;2;2.0
5909114573;3;2.0
5909193937;3;3.0
5909276395;3;3.0
5909500880;2;1.0
5909519204;1;1.0
5909666690;1;1.0
5909744089;2;1.0
5909761412;4;4.0
5909775804;1;1.0
5909842765;3;3.0
5909886894;4;5.0
5909932241;6;4.0
5909987739;1;1.0
5909991507;2;2.0
5910112988;3;3.0
5910156098;1;1.0
5910160796;1;1.0
5910176528;3;3.0
5910177257;5;2.0
5910202111;3;3.0
5910275267;4;4.0
5910385445;1;1.0
5910433008;4;4.0
5910442180;4;4.0
5910478966;1;1.0
5910524585;2;2.0
5910554492;3;2.0
5910615386;2;2.0
5910616943;6;5.0
5910693344;3;2.0
5910702513;5;5.0
5910827057;2;2.0
5910969943;4;4.0
5911059851;3;3.0
5911209764;3;3.0
5911261251;3;3.0
5911284111;3;2.0
5911285606;2;2.0
5911322900;4;4.0
5911325241;5;5.0
5911375850;4;4.0
5911598990;4;4.0
5911615401;1;1.0
5911630478;2;2.0
5911680904;1;1.0
5911757460;3;3.0
5911787458;3;3.0
5911814366;2;2.0
5911844001;2;2.0
5911876043;3;2.0
5911893487;3;5.0
5912051064;4;4.0
5912103200;3;3.0
5912222802;1;1.0
5912522016;3;3.0
5912537200;4;4.0
5912618390;1;1.0
5912645444;3;3.0
5912658260;1;1.0
5912663779;1;1.0
5912757242;2;2.0
5912769330;3;3.0
5912816192;3;3.0
5912844803;3;3.0
5912866025;4;2.0
5913139950;1;1.0
5913189035;3;1.0
5913206908;1;1.0
5913218310;2;1.0
5913485351;2;1.0
5913680804;1;1.0
5913701402;2;2.0
5913984005;3;2.0
5913996798;1;1.0
5914062683;5;5.0
5914086434;3;4.0
5914112451;2;1.0
5914218012;3;3.0
5914287766;3;3.0
5914311810;3;3.0
5914399726;1;1.0
5914555108;3;2.0
5914694213;3;3.0
5914698987;4;3.0
5914745900;1;1.0
5914815614;2;1.0
5914890900;1;1.0
5915235905;2;2.0
5915297420;1;1.0
5915338712;3;3.0
5915387926;1;1.0
5915593666;6;6.0
5915621627;3;2.0
5915674909;2;2.0
5915730086;3;3.0
5915745784;3;3.0
5915906389;2;2.0
5915969704;5;5.0
5915992951;4;3.0
5916057245;4;4.0
5916153473;2;2.0
5916224320;1;1.0
5916228155;3;3.0
5916545126;2;2.0
5916618379;4;4.0
5916704968;4;3.0
5916851162;2;2.0
5917012199;3;2.0
5917290407;1;1.0
5917410089;3;3.0
5917419116;3;3.0
5917441634;1;1.0
5917471037;2;2.0
5917576050;3;3.0
5917818401;2;2.0
5917872104;1;1.0
5917926212;1;1.0
5917949425;4;4.0
5918330852;2;2.0
5918338594;1;1.0
5920320869;1;1.0
5920378786;3;2.0
5920387939;1;4.0
5920398035;1;1.0
5920418087;1;1.0
5920535636;3;3.0
5920669322;3;3.0
5920756802;5;4.0
5920796197;2;2.0
5920864966;3;3.0
5920894954;4;4.0
5921015849;3;2.0
5921040797;2;2.0
5921057924;4;4.0
5921093807;4;4.0
5921211192;2;2.0
5921220000;5;5.0
5921261963;3;2.0
5921297640;2;2.0
5921317853;2;2.0
5921343340;3;3.0
5921555606;4;4.0
5921712566;2;2.0
5921773786;2;3.0
5921787221;4;4.0
5921942642;1;1.0
5921987310;1;1.0
5922021435;2;2.0
5922025180;1;1.0
5922122541;3;2.0
5922263366;2;1.0
5922339362;4;4.0
5922397052;2;2.0
5922576909;2;4.0
5922639676;2;2.0
5922754424;3;3.0
5922874756;3;3.0
5922920880;2;2.0
5922928864;1;1.0
5922937260;4;2.0
5922941615;5;4.0
5922989812;2;2.0
5923152231;3;3.0
5923190249;5;3.0
5923204134;2;2.0
5923247453;3;1.0
5923299925;4;3.0
5923306727;2;2.0
5923419092;5;5.0
5923462508;2;2.0
5923536560;3;3.0
5923596970;2;2.0
5923684322;1;1.0
5923707470;1;2.0
5923749980;3;3.0
5923813319;2;1.0
5923884925;3;3.0
5923893088;3;3.0
5923898390;3;3.0
5923910861;3;2.0
5924029085;3;3.0
5924054438;2;2.0
5924058778;3;3.0
5924153843;4;4.0
5924160629;2;2.0
5924267857;3;3.0
5924369935;3;3.0
5924447677;2;2.0
5924488608;2;1.0
5924718298;2;2.0
5924749410;2;2.0
5924774791;3;3.0
5924846881;3;3.0
5924881016;8;8.0
5924911888;4;3.0
5924951081;4;3.0
5924979253;5;5.0
5925041747;2;2.0
5925064526;3;3.0
5925168658;3;3.0
5925236165;4;4.0
5925309650;1;1.0
5925338324;2;2.0
5925378032;6;3.0
5925425308;2;2.0
5925440951;3;3.0
5925467566;3;2.0
5925568591;3;3.0
5925738187;2;1.0
5925977505;3;3.0
5925998332;1;1.0
5926014638;7;7.0
5926077630;5;5.0
5926088593;1;1.0
5926133211;1;1.0
5926137632;3;3.0
5926140420;2;2.0
5926155967;1;1.0
5926239800;4;4.0
5926244390;3;2.0
